household_id,PUMA,mgra,NP,HHADJINC,HHT,WIF,HUPAC,VEH,GQ_type,BLD
29731,7316,7527,1,19386.0,,,,,1,
29732,7316,7527,1,20678.4,,,,,1,
29733,7316,7527,1,36941.1,,,,,1,
29734,7316,7527,1,25848.0,,,,,1,
29735,7316,7527,1,23694.0,,,,,1,
29736,7316,7527,1,31448.4,,,,,1,
29737,7316,7527,1,21540.0,,,,,1,
29738,7316,7527,1,19386.0,,,,,1,
29739,7316,7527,1,28002.0,,,,,1,
29740,7316,7527,1,29079.0,,,,,1,
29741,7316,7527,1,18847.5,,,,,1,
29742,7316,7527,1,19386.0,,,,,1,
29743,7316,7527,1,27140.4,,,,,1,
29744,7316,7527,1,25848.0,,,,,1,
29745,7316,7527,1,26925.0,,,,,1,
29746,7316,7527,1,25848.0,,,,,1,
29747,7316,7527,1,54927.0,,,,,1,
29748,7316,7527,1,20678.4,,,,,1,
29749,7316,7527,1,28002.0,,,,,1,
29750,7316,7527,1,30048.3,,,,,1,
29751,7316,7527,1,21540.0,,,,,1,
29752,7316,7527,1,19386.0,,,,,1,
29753,7316,7527,1,20355.3,,,,,1,
29754,7316,7527,1,25848.0,,,,,1,
29755,7316,7527,1,25848.0,,,,,1,
29756,7316,7527,1,21540.0,,,,,1,
29757,7316,7527,1,23694.0,,,,,1,
29758,7316,7527,1,25848.0,,,,,1,
29759,7316,7527,1,21540.0,,,,,1,
29760,7316,7527,1,21540.0,,,,,1,
29761,7316,7527,1,77544.0,,,,,1,
29762,7316,7527,1,25848.0,,,,,1,
29763,7316,7527,1,59235.0,,,,,1,
29764,7316,7527,1,21540.0,,,,,1,
29765,7316,7527,1,49542.0,,,,,1,
29766,7316,7527,1,21540.0,,,,,1,
29767,7316,7527,1,77544.0,,,,,1,
29768,7316,7527,1,53850.0,,,,,1,
29769,7316,7527,1,22617.0,,,,,1,
29770,7316,7527,1,21001.5,,,,,1,
29771,7316,7527,1,22617.0,,,,,1,
29772,7316,7527,1,53850.0,,,,,1,
29773,7316,7527,1,35541.0,,,,,1,
29774,7316,7527,1,26494.2,,,,,1,
29775,7316,7527,1,25848.0,,,,,1,
29776,7316,7527,1,16370.4,,,,,1,
29777,7316,7527,1,17232.0,,,,,1,
29778,7316,7527,1,23263.2,,,,,1,
29779,7316,7527,1,18847.5,,,,,1,
29780,7316,7527,1,95853.0,,,,,1,
29781,7316,7527,1,53850.0,,,,,1,
29782,7316,7527,1,22617.0,,,,,1,
29783,7316,7527,1,21540.0,,,,,1,
29784,7316,7527,1,26925.0,,,,,1,
29785,7316,7527,1,19386.0,,,,,1,
29786,7316,7527,1,21001.5,,,,,1,
29787,7316,7527,1,25848.0,,,,,1,
29788,7316,7527,1,17232.0,,,,,1,
29789,7316,7527,1,25848.0,,,,,1,
29790,7316,7527,1,25848.0,,,,,1,
29791,7316,7527,1,24771.0,,,,,1,
29792,7316,7527,1,77544.0,,,,,1,
29793,7316,7527,1,22617.0,,,,,1,
29794,7316,7527,1,31233.0,,,,,1,
29795,7316,7527,1,22617.0,,,,,1,
29796,7316,7527,1,22617.0,,,,,1,
29797,7316,7527,1,25848.0,,,,,1,
29798,7316,7527,1,86160.0,,,,,1,
29799,7316,7527,1,29832.9,,,,,1,
29800,7316,7527,1,113085.0,,,,,1,
29801,7316,7527,1,20678.4,,,,,1,
29802,7316,7527,1,33602.4,,,,,1,
29803,7316,7527,1,28002.0,,,,,1,
29804,7316,7527,1,59235.0,,,,,1,
29805,7316,7527,1,24771.0,,,,,1,
29806,7316,7527,1,53850.0,,,,,1,
29807,7316,7527,1,24771.0,,,,,1,
29808,7316,7527,1,21540.0,,,,,1,
29809,7316,7527,1,36941.1,,,,,1,
29810,7316,7527,1,25848.0,,,,,1,
29811,7316,7527,1,20463.0,,,,,1,
29812,7316,7527,1,86160.0,,,,,1,
29813,7316,7527,1,23694.0,,,,,1,
29814,7316,7527,1,27140.4,,,,,1,
29815,7316,7527,1,24771.0,,,,,1,
29816,7316,7527,1,22617.0,,,,,1,
29817,7316,7527,1,26925.0,,,,,1,
29818,7316,7527,1,25848.0,,,,,1,
29819,7316,7527,1,23694.0,,,,,1,
29820,7316,7527,1,23263.2,,,,,1,
29821,7316,7527,1,36187.2,,,,,1,
29822,7316,7527,1,36187.2,,,,,1,
29823,7316,7527,1,23694.0,,,,,1,
29824,7316,7527,1,22617.0,,,,,1,
29825,7316,7527,1,23263.2,,,,,1,
29826,7316,7527,1,135917.4,,,,,1,
29827,7316,7527,1,19386.0,,,,,1,
29828,7316,7527,1,25848.0,,,,,1,
29829,7316,7527,1,26925.0,,,,,1,
29830,7316,7527,1,807.75,,,,,1,
29831,7316,7527,1,23586.3,,,,,1,
29832,7316,7527,1,16370.4,,,,,1,
29833,7316,7527,1,35541.0,,,,,1,
29834,7316,7527,1,53850.0,,,,,1,
29835,7316,7527,1,26925.0,,,,,1,
29836,7316,7527,1,19386.0,,,,,1,
29837,7316,7527,1,26925.0,,,,,1,
29838,7316,7527,1,20463.0,,,,,1,
29839,7316,7527,1,23694.0,,,,,1,
29840,7316,7527,1,29832.9,,,,,1,
29841,7316,7527,1,23694.0,,,,,1,
29842,7316,7527,1,12924.0,,,,,1,
29843,7316,7527,1,35541.0,,,,,1,
29844,7316,7527,1,21540.0,,,,,1,
29845,7316,7527,1,26925.0,,,,,1,
29846,7316,7527,1,19386.0,,,,,1,
29847,7316,7527,1,36941.1,,,,,1,
29848,7316,7527,1,22617.0,,,,,1,
29849,7316,7527,1,54927.0,,,,,1,
29850,7316,7527,1,51696.0,,,,,1,
29851,7316,7527,1,29079.0,,,,,1,
29852,7316,7527,1,26925.0,,,,,1,
29853,7316,7527,1,21001.5,,,,,1,
29854,7316,7527,1,26925.0,,,,,1,
29855,7316,7527,1,21540.0,,,,,1,
29856,7316,7527,1,21001.5,,,,,1,
29857,7316,7527,1,29079.0,,,,,1,
29858,7316,7527,1,60312.0,,,,,1,
29859,7316,7527,1,26925.0,,,,,1,
29860,7316,7527,1,26925.0,,,,,1,
29861,7316,7527,1,23694.0,,,,,1,
29862,7316,7527,1,43080.0,,,,,1,
29863,7316,7527,1,19386.0,,,,,1,
29864,7316,7527,1,37695.0,,,,,1,
29865,7316,7527,1,21540.0,,,,,1,
29866,7316,7527,1,25848.0,,,,,1,
29867,7316,7527,1,22617.0,,,,,1,
29868,7316,7527,1,26925.0,,,,,1,
29869,7316,7527,1,49542.0,,,,,1,
29870,7316,7527,1,26925.0,,,,,1,
29871,7316,7527,1,35541.0,,,,,1,
29872,7316,7527,1,37048.8,,,,,1,
29873,7316,7527,1,39849.0,,,,,1,
29874,7316,7527,1,25848.0,,,,,1,
29875,7316,7527,1,51696.0,,,,,1,
29876,7316,7527,1,21540.0,,,,,1,
29877,7316,7527,1,22617.0,,,,,1,
29878,7316,7527,1,41464.5,,,,,1,
29879,7316,7527,1,19386.0,,,,,1,
29880,7316,7527,1,20463.0,,,,,1,
29881,7316,7527,1,53203.8,,,,,1,
29882,7316,7527,1,43080.0,,,,,1,
29883,7316,7527,1,26386.5,,,,,1,
29884,7316,7527,1,26925.0,,,,,1,
29885,7316,7527,1,23694.0,,,,,1,
29886,7316,7527,1,51480.6,,,,,1,
29887,7316,7527,1,21540.0,,,,,1,
29888,7316,7527,1,19386.0,,,,,1,
29889,7316,7527,1,20463.0,,,,,1,
29890,7316,7527,1,50619.0,,,,,1,
29891,7316,7527,1,21540.0,,,,,1,
29892,7316,7527,1,25848.0,,,,,1,
29893,7316,7527,1,25848.0,,,,,1,
29894,7316,7527,1,56004.0,,,,,1,
29895,7316,7527,1,19386.0,,,,,1,
29896,7316,7527,1,64620.0,,,,,1,
29897,7316,7527,1,22617.0,,,,,1,
29898,7316,7527,1,26494.2,,,,,1,
29899,7316,7527,1,24771.0,,,,,1,
29900,7316,7527,1,25848.0,,,,,1,
29901,7316,7527,1,25848.0,,,,,1,
29902,7316,7527,1,24771.0,,,,,1,
29903,7316,7527,1,19386.0,,,,,1,
29904,7316,7527,1,26925.0,,,,,1,
29905,7316,7527,1,21001.5,,,,,1,
29906,7316,7527,1,19386.0,,,,,1,
29907,7316,7527,1,19386.0,,,,,1,
29908,7316,7527,1,54927.0,,,,,1,
29909,7316,7527,1,25848.0,,,,,1,
29910,7316,7527,1,36187.2,,,,,1,
29911,7316,7527,1,22617.0,,,,,1,
29912,7316,7527,1,135917.4,,,,,1,
29913,7316,7527,1,24771.0,,,,,1,
29914,7316,7527,1,19386.0,,,,,1,
29915,7316,7527,1,25848.0,,,,,1,
29916,7316,7527,1,19386.0,,,,,1,
29917,7316,7527,1,35541.0,,,,,1,
29918,7316,7527,1,25848.0,,,,,1,
29919,7316,7527,1,16155.0,,,,,1,
29920,7316,7527,1,25848.0,,,,,1,
29921,7316,7527,1,53850.0,,,,,1,
29922,7316,7527,1,25848.0,,,,,1,
29923,7316,7527,1,26925.0,,,,,1,
29924,7316,7527,1,26925.0,,,,,1,
29925,7316,7527,1,25848.0,,,,,1,
29926,7316,7527,1,23694.0,,,,,1,
29927,7316,7527,1,25848.0,,,,,1,
29928,7316,7527,1,25848.0,,,,,1,
29929,7316,7527,1,35110.2,,,,,1,
29930,7316,7527,1,23694.0,,,,,1,
29931,7316,7527,1,21540.0,,,,,1,
29932,7316,7527,1,36187.2,,,,,1,
29933,7316,7527,1,27248.1,,,,,1,
29934,7316,7527,1,23694.0,,,,,1,
29935,7316,7527,1,32310.0,,,,,1,
29936,7316,7527,1,43080.0,,,,,1,
29937,7316,7527,1,21540.0,,,,,1,
29938,7316,7527,1,25848.0,,,,,1,
29939,7316,7527,1,20463.0,,,,,1,
29940,7316,7527,1,25848.0,,,,,1,
29941,7316,7527,1,24771.0,,,,,1,
29942,7316,7527,1,21647.7,,,,,1,
29943,7316,7527,1,95853.0,,,,,1,
29944,7316,7527,1,19386.0,,,,,1,
29945,7316,7527,1,21001.5,,,,,1,
29946,7316,7527,1,59235.0,,,,,1,
29947,7316,7527,1,22617.0,,,,,1,
29948,7316,7527,1,86160.0,,,,,1,
29949,7316,7527,1,95853.0,,,,,1,
29950,7316,7527,1,17016.6,,,,,1,
29951,7316,7527,1,21540.0,,,,,1,
29952,7316,7527,1,50619.0,,,,,1,
29953,7316,7527,1,21540.0,,,,,1,
29954,7316,7527,1,28002.0,,,,,1,
29955,7316,7527,1,20463.0,,,,,1,
29956,7316,7527,1,60312.0,,,,,1,
29957,7316,7527,1,26925.0,,,,,1,
29958,7316,7527,1,129993.9,,,,,1,
29959,7316,7527,1,17232.0,,,,,1,
29960,7316,7527,1,31448.4,,,,,1,
29961,7316,7527,1,20463.0,,,,,1,
29962,7316,7527,1,22617.0,,,,,1,
29963,7316,7527,1,22832.4,,,,,1,
29964,7316,7527,1,25848.0,,,,,1,
29965,7316,7527,1,807.75,,,,,1,
29966,7316,7527,1,25848.0,,,,,1,
29967,7316,7527,1,53850.0,,,,,1,
29968,7316,7527,1,35541.0,,,,,1,
29969,7316,7527,1,21970.8,,,,,1,
29970,7316,7527,1,26925.0,,,,,1,
29971,7316,7527,1,26386.5,,,,,1,
29972,7316,7527,1,24771.0,,,,,1,
29973,7316,7527,1,64620.0,,,,,1,
29974,7316,7527,1,49542.0,,,,,1,
29975,7316,7527,1,16155.0,,,,,1,
29976,7316,7527,1,25848.0,,,,,1,
29977,7316,7527,1,21001.5,,,,,1,
29978,7316,7527,1,29725.2,,,,,1,
29979,7316,7527,1,26925.0,,,,,1,
29980,7316,7527,1,31448.4,,,,,1,
29981,7316,7527,1,43080.0,,,,,1,
29982,7316,7527,1,29079.0,,,,,1,
29983,7316,7527,1,21540.0,,,,,1,
29984,7316,7527,1,86160.0,,,,,1,
29985,7316,7527,1,26494.2,,,,,1,
29986,7316,7527,1,25848.0,,,,,1,
29987,7316,7527,1,27248.1,,,,,1,
29988,7316,7527,1,26386.5,,,,,1,
29989,7316,7527,1,31017.6,,,,,1,
29990,7316,7527,1,26925.0,,,,,1,
29991,7316,7527,1,26925.0,,,,,1,
29992,7316,7527,1,26386.5,,,,,1,
29993,7316,7527,1,65697.0,,,,,1,
29994,7316,7527,1,26925.0,,,,,1,
29995,7316,7527,1,22617.0,,,,,1,
29996,7316,7527,1,65697.0,,,,,1,
29997,7316,7527,1,24986.4,,,,,1,
29998,7316,7527,1,26925.0,,,,,1,
29999,7316,7527,1,26386.5,,,,,1,
30000,7316,7527,1,26925.0,,,,,1,
30001,7316,7527,1,26386.5,,,,,1,
30002,7316,7527,1,19386.0,,,,,1,
30003,7316,7527,1,65697.0,,,,,1,
30004,7316,7527,1,21540.0,,,,,1,
30005,7316,7527,1,26925.0,,,,,1,
30006,7316,7527,1,22617.0,,,,,1,
30007,7316,7527,1,19386.0,,,,,1,
30008,7316,7527,1,30156.0,,,,,1,
30009,7316,7527,1,24771.0,,,,,1,
30010,7316,7527,1,28002.0,,,,,1,
30011,7316,7527,1,29832.9,,,,,1,
30012,7316,7527,1,25848.0,,,,,1,
30013,7316,7527,1,25848.0,,,,,1,
30014,7316,7527,1,21540.0,,,,,1,
30015,7316,7527,1,19386.0,,,,,1,
30016,7316,7527,1,32310.0,,,,,1,
30017,7316,7527,1,17232.0,,,,,1,
30018,7316,7527,1,22617.0,,,,,1,
30019,7316,7527,1,28002.0,,,,,1,
30020,7316,7527,1,22617.0,,,,,1,
30021,7316,7527,1,22617.0,,,,,1,
30022,7316,7527,1,21001.5,,,,,1,
30023,7316,7527,1,95853.0,,,,,1,
30024,7316,7527,1,19386.0,,,,,1,
30025,7316,7527,1,25848.0,,,,,1,
30026,7316,7527,1,21540.0,,,,,1,
30027,7316,7527,1,18847.5,,,,,1,
30028,7316,7527,1,32310.0,,,,,1,
30029,7316,7527,1,21540.0,,,,,1,
30030,7316,7527,1,36187.2,,,,,1,
30031,7316,7527,1,24771.0,,,,,1,
30032,7316,7527,1,19386.0,,,,,1,
30033,7316,7527,1,59235.0,,,,,1,
30034,7316,7527,1,135917.4,,,,,1,
30035,7316,7527,1,22617.0,,,,,1,
30036,7316,7527,1,26494.2,,,,,1,
30037,7316,7527,1,25848.0,,,,,1,
30038,7316,7527,1,21540.0,,,,,1,
30039,7316,7527,1,32310.0,,,,,1,
30040,7316,7527,1,39849.0,,,,,1,
30041,7316,7527,1,25848.0,,,,,1,
30042,7316,7527,1,49542.0,,,,,1,
30043,7316,7527,1,19386.0,,,,,1,
30044,7316,7527,1,20463.0,,,,,1,
30045,7316,7527,1,24771.0,,,,,1,
30046,7316,7527,1,21540.0,,,,,1,
30047,7316,7527,1,21001.5,,,,,1,
30048,7316,7527,1,23694.0,,,,,1,
30049,7316,7527,1,45234.0,,,,,1,
30050,7316,7527,1,19386.0,,,,,1,
30051,7316,7527,1,25848.0,,,,,1,
30052,7316,7527,1,25848.0,,,,,1,
30053,7316,7527,1,51588.3,,,,,1,
30054,7316,7527,1,29079.0,,,,,1,
30055,7316,7527,1,25848.0,,,,,1,
30056,7316,7527,1,17232.0,,,,,1,
30057,7316,7527,1,49542.0,,,,,1,
30058,7316,7527,1,35541.0,,,,,1,
30059,7316,7527,1,25848.0,,,,,1,
30060,7316,7527,1,43080.0,,,,,1,
30061,7316,7527,1,22617.0,,,,,1,
30062,7316,7527,1,21540.0,,,,,1,
30063,7316,7527,1,43080.0,,,,,1,
30064,7316,7527,1,27248.1,,,,,1,
30065,7316,7527,1,25848.0,,,,,1,
30066,7316,7527,1,19386.0,,,,,1,
30067,7316,7527,1,21540.0,,,,,1,
30068,7316,7527,1,59235.0,,,,,1,
30069,7316,7527,1,56004.0,,,,,1,
30070,7316,7527,1,23694.0,,,,,1,
30071,7316,7527,1,10770.0,,,,,1,
30072,7316,7527,1,27140.4,,,,,1,
30073,7316,7527,1,19386.0,,,,,1,
30074,7316,7527,1,21001.5,,,,,1,
30075,7316,7527,1,43080.0,,,,,1,
30076,7316,7527,1,32310.0,,,,,1,
30077,7316,7527,1,17232.0,,,,,1,
30078,7316,7527,1,50619.0,,,,,1,
30079,7316,7527,1,21540.0,,,,,1,
30080,7316,7527,1,18309.0,,,,,1,
30081,7316,7527,1,25848.0,,,,,1,
30082,7316,7527,1,20463.0,,,,,1,
30083,7316,7527,1,39849.0,,,,,1,
30084,7316,7527,1,53850.0,,,,,1,
30085,7316,7527,1,29832.9,,,,,1,
30086,7316,7527,1,21540.0,,,,,1,
30087,7316,7527,1,26925.0,,,,,1,
30088,7316,7527,1,42433.8,,,,,1,
30089,7316,7527,1,25848.0,,,,,1,
30090,7316,7527,1,20678.4,,,,,1,
30091,7316,7527,1,59235.0,,,,,1,
30092,7316,7527,1,16370.4,,,,,1,
30093,7316,7527,1,24771.0,,,,,1,
30094,7316,7527,1,25848.0,,,,,1,
30095,7316,7527,1,35541.0,,,,,1,
30096,7316,7527,1,21540.0,,,,,1,
30097,7316,7527,1,25848.0,,,,,1,
30098,7316,7527,1,21540.0,,,,,1,
30099,7316,7527,1,35541.0,,,,,1,
30100,7316,7527,1,23694.0,,,,,1,
30101,7316,7527,1,65697.0,,,,,1,
30102,7316,7527,1,86160.0,,,,,1,
30103,7316,7527,1,53203.8,,,,,1,
30104,7316,7527,1,25848.0,,,,,1,
30105,7316,7527,1,21001.5,,,,,1,
30106,7316,7527,1,19386.0,,,,,1,
30107,7316,7527,1,19386.0,,,,,1,
30108,7316,7527,1,24771.0,,,,,1,
30109,7316,7527,1,19386.0,,,,,1,
30110,7316,7527,1,22617.0,,,,,1,
30111,7316,7527,1,36187.2,,,,,1,
30112,7316,7527,1,28002.0,,,,,1,
30113,7316,7527,1,22617.0,,,,,1,
30114,7316,7527,1,35541.0,,,,,1,
30115,7316,7527,1,21540.0,,,,,1,
30116,7316,7527,1,17232.0,,,,,1,
30117,7316,7527,1,22617.0,,,,,1,
30118,7316,7527,1,22617.0,,,,,1,
30119,7316,7527,1,24986.4,,,,,1,
30120,7316,7527,1,25848.0,,,,,1,
30121,7316,7527,1,26925.0,,,,,1,
30122,7316,7527,1,25848.0,,,,,1,
30123,7316,7527,1,18309.0,,,,,1,
30124,7316,7527,1,43080.0,,,,,1,
30125,7316,7527,1,23263.2,,,,,1,
30126,7316,7527,1,21540.0,,,,,1,
30127,7316,7527,1,35541.0,,,,,1,
30128,7316,7527,1,54927.0,,,,,1,
30129,7316,7527,1,28002.0,,,,,1,
30130,7316,7527,1,25848.0,,,,,1,
30131,7316,7527,1,25848.0,,,,,1,
30132,7316,7527,1,26386.5,,,,,1,
30133,7316,7527,1,25848.0,,,,,1,
30134,7316,7527,1,25848.0,,,,,1,
30135,7316,7527,1,21540.0,,,,,1,
30136,7316,7527,1,25848.0,,,,,1,
30137,7316,7527,1,25848.0,,,,,1,
30138,7316,7527,1,21540.0,,,,,1,
30139,7316,7527,1,26925.0,,,,,1,
30140,7316,7527,1,25848.0,,,,,1,
30141,7316,7527,1,25848.0,,,,,1,
30142,7316,7527,1,25848.0,,,,,1,
30143,7316,7527,1,21540.0,,,,,1,
30144,7316,7527,1,15939.6,,,,,1,
30145,7316,7527,1,28002.0,,,,,1,
30146,7316,7527,1,19386.0,,,,,1,
30147,7316,7527,1,29079.0,,,,,1,
30148,7316,7527,1,27140.4,,,,,1,
30149,7316,7527,1,18309.0,,,,,1,
30150,7316,7527,1,25848.0,,,,,1,
30151,7316,7527,1,25848.0,,,,,1,
30152,7316,7527,1,21540.0,,,,,1,
30153,7316,7527,1,23694.0,,,,,1,
30154,7316,7527,1,26925.0,,,,,1,
30155,7316,7527,1,21540.0,,,,,1,
30156,7316,7527,1,21540.0,,,,,1,
30157,7316,7527,1,21001.5,,,,,1,
30158,7316,7527,1,19816.8,,,,,1,
30159,7316,7527,1,32310.0,,,,,1,
30160,7316,7527,1,21001.5,,,,,1,
30161,7316,7527,1,48465.0,,,,,1,
30162,7316,7527,1,25848.0,,,,,1,
30163,7316,7527,1,36187.2,,,,,1,
30164,7316,7527,1,23694.0,,,,,1,
30165,7316,7527,1,21540.0,,,,,1,
30166,7316,7527,1,26386.5,,,,,1,
30167,7316,7527,1,54927.0,,,,,1,
30168,7316,7527,1,24771.0,,,,,1,
30169,7316,7527,1,21540.0,,,,,1,
30170,7316,7527,1,19386.0,,,,,1,
30171,7316,7527,1,20463.0,,,,,1,
30172,7316,7527,1,17016.6,,,,,1,
30173,7316,7527,1,21001.5,,,,,1,
30174,7316,7527,1,25848.0,,,,,1,
30175,7316,7527,1,21001.5,,,,,1,
30176,7316,7527,1,21540.0,,,,,1,
30177,7316,7527,1,23694.0,,,,,1,
30178,7316,7527,1,19386.0,,,,,1,
30179,7316,7527,1,24771.0,,,,,1,
30180,7316,7527,1,28002.0,,,,,1,
30181,7316,7527,1,20463.0,,,,,1,
30182,7316,7527,1,18847.5,,,,,1,
30183,7316,7527,1,20463.0,,,,,1,
30184,7316,7527,1,23694.0,,,,,1,
30185,7316,7527,1,25848.0,,,,,1,
30186,7316,7527,1,25848.0,,,,,1,
30187,7316,7527,1,20463.0,,,,,1,
30188,7316,7527,1,53203.8,,,,,1,
30189,7316,7527,1,19386.0,,,,,1,
30190,7316,7527,1,21540.0,,,,,1,
30191,7316,7527,1,24771.0,,,,,1,
30192,7316,7527,1,32310.0,,,,,1,
30193,7316,7527,1,25848.0,,,,,1,
30194,7316,7527,1,19386.0,,,,,1,
30195,7316,7527,1,22617.0,,,,,1,
30196,7316,7527,1,39849.0,,,,,1,
30197,7316,7527,1,20463.0,,,,,1,
30198,7316,7527,1,25848.0,,,,,1,
30199,7316,7527,1,15939.6,,,,,1,
30200,7316,7527,1,21540.0,,,,,1,
30201,7316,7527,1,25848.0,,,,,1,
30202,7316,7527,1,25848.0,,,,,1,
30203,7316,7527,1,21540.0,,,,,1,
30204,7316,7527,1,24771.0,,,,,1,
30205,7316,7527,1,20463.0,,,,,1,
30206,7316,7527,1,24771.0,,,,,1,
30207,7316,7527,1,26386.5,,,,,1,
30208,7316,7527,1,28002.0,,,,,1,
30209,7316,7527,1,25848.0,,,,,1,
30210,7316,7527,1,14001.0,,,,,1,
30211,7316,7527,1,24771.0,,,,,1,
30212,7316,7527,1,26925.0,,,,,1,
30213,7316,7527,1,86160.0,,,,,1,
30214,7316,7527,1,25848.0,,,,,1,
30215,7316,7527,1,19386.0,,,,,1,
30216,7316,7527,1,20463.0,,,,,1,
30217,7316,7527,1,24771.0,,,,,1,
30218,7316,7527,1,166935.0,,,,,1,
30219,7316,7527,1,53850.0,,,,,1,
30220,7316,7527,1,21540.0,,,,,1,
30221,7316,7527,1,23694.0,,,,,1,
30222,7316,7527,1,19386.0,,,,,1,
30223,7316,7527,1,16370.4,,,,,1,
30224,7316,7527,1,25848.0,,,,,1,
30225,7316,7527,1,135917.4,,,,,1,
30226,7316,7527,1,135917.4,,,,,1,
30227,7316,7527,1,19386.0,,,,,1,
30228,7316,7527,1,19386.0,,,,,1,
30229,7316,7527,1,21540.0,,,,,1,
30230,7316,7527,1,23694.0,,,,,1,
30231,7316,7527,1,48465.0,,,,,1,
30232,7316,7527,1,21001.5,,,,,1,
30233,7316,7527,1,19386.0,,,,,1,
30234,7316,7527,1,51480.6,,,,,1,
30235,7316,7527,1,21540.0,,,,,1,
30236,7316,7527,1,25848.0,,,,,1,
30237,7316,7527,1,19386.0,,,,,1,
30238,7316,7527,1,19816.8,,,,,1,
30239,7316,7527,1,22617.0,,,,,1,
30240,7316,7527,1,23694.0,,,,,1,
30241,7316,7527,1,21540.0,,,,,1,
30242,7316,7527,1,35541.0,,,,,1,
30243,7316,7527,1,22617.0,,,,,1,
30244,7316,7527,1,23694.0,,,,,1,
30245,7316,7527,1,65697.0,,,,,1,
30246,7316,7527,1,8616.0,,,,,1,
30247,7316,7527,1,29079.0,,,,,1,
30248,7316,7527,1,19386.0,,,,,1,
30249,7316,7527,1,25848.0,,,,,1,
30250,7316,7527,1,25848.0,,,,,1,
30251,7316,7527,1,19386.0,,,,,1,
30252,7316,7527,1,50619.0,,,,,1,
30253,7316,7527,1,113085.0,,,,,1,
30254,7316,7527,1,19386.0,,,,,1,
30255,7316,7527,1,23370.9,,,,,1,
30256,7316,7527,1,36187.2,,,,,1,
30257,7316,7527,1,21540.0,,,,,1,
30258,7316,7527,1,17016.6,,,,,1,
30259,7316,7527,1,26386.5,,,,,1,
30260,7316,7527,1,22617.0,,,,,1,
30261,7316,7527,1,54927.0,,,,,1,
30262,7316,7527,1,21001.5,,,,,1,
30263,7316,7527,1,53203.8,,,,,1,
30264,7316,7527,1,21001.5,,,,,1,
30265,7316,7527,1,19386.0,,,,,1,
30266,7316,7527,1,19386.0,,,,,1,
30267,7316,7527,1,28002.0,,,,,1,
30268,7316,7527,1,51588.3,,,,,1,
30269,7316,7527,1,19386.0,,,,,1,
30270,7316,7527,1,25848.0,,,,,1,
30271,7316,7527,1,23586.3,,,,,1,
30272,7316,7527,1,26494.2,,,,,1,
30273,7316,7527,1,22617.0,,,,,1,
30274,7316,7527,1,24771.0,,,,,1,
30275,7316,7527,1,20463.0,,,,,1,
30276,7316,7527,1,24771.0,,,,,1,
30277,7316,7527,1,19386.0,,,,,1,
30278,7316,7527,1,25848.0,,,,,1,
30279,7316,7527,1,26925.0,,,,,1,
30280,7316,7527,1,24771.0,,,,,1,
30281,7316,7527,1,25848.0,,,,,1,
30282,7316,7527,1,21540.0,,,,,1,
30283,7316,7527,1,23694.0,,,,,1,
30284,7316,7527,1,25848.0,,,,,1,
30285,7316,7527,1,27248.1,,,,,1,
30286,7316,7527,1,30156.0,,,,,1,
30287,7316,7527,1,28002.0,,,,,1,
30288,7316,7527,1,23694.0,,,,,1,
30289,7316,7527,1,35110.2,,,,,1,
30290,7316,7527,1,23694.0,,,,,1,
30291,7316,7527,1,22617.0,,,,,1,
30292,7316,7527,1,26925.0,,,,,1,
30293,7316,7527,1,19386.0,,,,,1,
30294,7316,7527,1,25848.0,,,,,1,
30295,7316,7527,1,54927.0,,,,,1,
30296,7316,7527,1,48465.0,,,,,1,
30297,7316,7527,1,128163.0,,,,,1,
30298,7316,7527,1,19386.0,,,,,1,
30299,7316,7527,1,23694.0,,,,,1,
30300,7316,7527,1,30048.3,,,,,1,
30301,7316,7527,1,77544.0,,,,,1,
30302,7316,7527,1,23370.9,,,,,1,
30303,7316,7527,1,19386.0,,,,,1,
30304,7316,7527,1,23694.0,,,,,1,
30305,7316,7527,1,25848.0,,,,,1,
30306,7316,7527,1,19386.0,,,,,1,
30307,7316,7527,1,19386.0,,,,,1,
30308,7316,7527,1,25848.0,,,,,1,
30309,7316,7527,1,19386.0,,,,,1,
30310,7316,7527,1,19386.0,,,,,1,
30311,7316,7527,1,26925.0,,,,,1,
30312,7316,7527,1,23263.2,,,,,1,
30313,7316,7527,1,24771.0,,,,,1,
30314,7316,7527,1,22617.0,,,,,1,
30315,7316,7527,1,20355.3,,,,,1,
30316,7316,7527,1,28002.0,,,,,1,
30317,7316,7527,1,12924.0,,,,,1,
30318,7316,7527,1,135917.4,,,,,1,
30319,7316,7527,1,64620.0,,,,,1,
30320,7316,7527,1,59235.0,,,,,1,
30321,7316,7527,1,19386.0,,,,,1,
30322,7316,7527,1,24771.0,,,,,1,
30323,7316,7527,1,25848.0,,,,,1,
30324,7316,7527,1,24771.0,,,,,1,
30325,7316,7527,1,16155.0,,,,,1,
30326,7316,7527,1,43080.0,,,,,1,
30327,7316,7527,1,20463.0,,,,,1,
30328,7316,7527,1,19386.0,,,,,1,
30329,7316,7527,1,16370.4,,,,,1,
30330,7316,7527,1,22617.0,,,,,1,
30331,7316,7527,1,45234.0,,,,,1,
30332,7316,7527,1,23694.0,,,,,1,
30333,7316,7527,1,21540.0,,,,,1,
30334,7316,7527,1,22617.0,,,,,1,
30335,7316,7527,1,86160.0,,,,,1,
30336,7316,7527,1,21540.0,,,,,1,
